OrderId,StopSequenceNumber,CargoChangeSequenceNumber,CargoChangeType,GeneralDescription,Weight,TruckNumber,TrailerNumber,Driver1Name,Driver2Name
"000000000474",8,1,"Load","Apples, nylon stockings, quilts and turtle eggs",753.45,"178726444277","909906415057","Quincy O'Toole",""
"000000000474",9,1,"Hook","lobsters",6611.23,"574124493623","319698039768","Xaviera Xing",""
"000000000474",11,1,"Unload","Orange juice and potatoes",1032.26,"","530308248843","Kevin Grimes-Jackson",""
"000000000474",12,1,"Unload","machinery",9827.12,"","674557078543","Xaviera V. Mitchell",""
"000000000475",2,1,"Hook","Jogging pants, orange juice and quilts",9071.41,"","722853841752","Kevin O'Toole",""
"000000000475",3,1,"Load","Engine parts, quilts, x-ray machine parts and dogfood",2864.36,"241475995252","389287131091","Oliver Y. Yarbrough","Charles O. Jackson"
"000000000475",5,1,"Drop","Hot dog buns, potatoes, ice cream cones and dogfood",2496.91,"","","Yancey D. Anderson","Mitchell Nelson"
"000000000475",6,1,"Load","velvet",2866.69,"","63584156987","Oliver B. Lewis",""
"000000000475",7,1,"Hook","Jogging pants, radium and krazy glue",234.63,"259365582615","612793181484","Yancey Quasnoy",""
"000000000475",8,1,"Unload","Bricks, gold and hot dog buns",5575.51,"","144861669146","Tammy O'Toole-Grimes",""
"000000000476",2,1,"Hook","Caesar salad mix and quilts",7571.32,"","361961987889","Roberta P. Edwards-Benitez",""
"000000000476",3,1,"Hook","Quilts, bricks and potatoes",2152.57,"535994296175","315751244265","Eduardo Thompson",""
"000000000476",3,2,"Drop","Stovepipe hats, Caesar salad mix and apples",2803.31,"645542973187","","William Y. Grimes",""
"000000000476",4,1,"Drop","Caesar salad mix",674.13,"","","Francis Yarbrough",""
"000000000476",5,1,"Drop","Dogfood, uranium, jogging pants and potatoes",2176.14,"831334336419","","Danielle Yarbrough",""
"000000000476",6,1,"Hook","bricks",709.63,"524612647304","726095133370","Yancey G. Benitez",""
"000000000476",8,1,"Load","hot dog buns",4029.97,"700855179713","","Quincy V. Irvin","Janice L. Kern"
"000000000476",8,2,"Unload","Engine parts, x-ray machine parts and lobsters",6193.1,"","","George O. Grimes",""
"000000000476",9,1,"Drop","Lobsters and hot dog buns",6766.63,"637618916467","","Patricia Lewis",""
"000000000477",2,1,"Hook","Apples, ice cream cones, quilts and dogfood",7059.12,"424483411579","67217268493","Nancy H. Mitchell",""
"000000000477",3,1,"Drop","Velvet, radium, nylon stockings and engine parts",4578.49,"683673297581","963771785263","Velma Lewis","William U. Yarbrough"
"000000000477",4,1,"Drop","Yoyos and ice cream cones",6847.25,"62853674443","","Harriet Kern",""
"000000000477",5,1,"Drop","Nylon stockings, gold and dogfood",4527.15,"66201176537","","Samuel Irvin-Xing","Mitchell K. Velazquez"
"000000000477",6,1,"Hook","flash-frozen french fries",7776.07,"","","Oliver B. Yarbrough-Xing",""
"000000000477",7,1,"Unload","Stovepipe hats and velvet",1941.44,"331341239467","","Nancy J. Jackson",""
"000000000478",2,1,"Load","Windows, Caesar salad mix, dogfood and potatoes",6861.78,"12353270029","97747236813","Yancey Nelson-Ramakrishnan",""
"000000000478",4,1,"Unload","Bricks and velvet",7494.03,"","86964098668","Louise Thompson",""
"000000000479",2,1,"Hook","ice cream cones",1314.49,"180318806537","","Louise O. Harrison",""
"000000000479",3,1,"Hook","krazy glue",9238.59,"","","Kevin P. Jackson",""
"000000000479",5,1,"Unload","Apples, velvet, gold and ice cream cones",9386.01,"742094797437","88830758708","Tammy Perry",""
"000000000480",2,1,"Hook","Hot dog buns, yoyos and ice cream cones",1842.77,"311886191585","","Samuel Kern",""
"000000000480",4,1,"Drop","jogging pants",1562.26,"","306244784598","George S. Ramakrishnan",""
"000000000481",2,1,"Load","Quilts, windows and gold",727.88,"283541569435","80463343608","Betty French",""
"000000000481",3,1,"Unload","hot dog buns",6281.47,"543042729949","","Isaiah H. French",""
"000000000481",4,1,"Unload","windows",2046.72,"","549294078334","Kevin U. Mitchell",""
"000000000481",5,1,"Hook","Flash-frozen french fries, velvet and radium",156.83,"576159947089","","George Covington",""
"000000000481",6,1,"Unload","Velvet, jogging pants, Caesar salad mix and potatoes",9520.48,"","406413667850","Alfred Yarbrough",""
"000000000481",8,1,"Hook","orange juice",3596.76,"","378751305717","Nancy Y. Grimes",""
"000000000481",9,1,"Load","Bricks, velvet, windows and radium",7599.34,"662191286055","","Janice Nelson",""
"000000000481",10,1,"Hook","Dogfood, orange juice and radium",1982.58,"","793883422136","Isaiah M. Smith Nelson",""
"000000000481",11,1,"Drop","Velvet, dogfood and flash-frozen french fries",3518.65,"17938630978","","Isaiah A. Anderson-Harrison",""
"000000000482",2,1,"Hook","potatoes",6180.67,"602853625416","397721457520","Xaviera Thompson","William X. Anderson"
"000000000482",3,1,"Hook","X-ray machine parts, Caesar salad mix and yoyos",4305.47,"","867875231814","Betty X. Dawson",""
"000000000482",3,2,"Unload","Flash-frozen french fries, potatoes and windows",3924.19,"620790131164","","George F. Velazquez",""
"000000000482",4,1,"Load","Lobsters and turtle eggs",4628.41,"940300438814","820876428570","Yancey Benitez",""
"000000000482",5,1,"Load","hot dog buns",2660.71,"740726949682","556049059365","Samuel H. Jackson Smith",""
"000000000482",5,2,"Drop","Gold and machinery",7038.21,"","","Francis Lewis",""
"000000000482",6,1,"Hook","Lobsters, gold, hot dog buns and yoyos",7946.11,"377996667975","","Mitchell F. Smith",""
"000000000482",7,1,"Load","stovepipe hats",9896.25,"556157741648","950043605642","Betty F. O'Toole",""
"000000000482",7,2,"Unload","Lobsters, flash-frozen french fries, uranium and jogging pants",6356.14,"496880355075","832238491677","Harriet L. Williams",""
"000000000482",8,1,"Drop","Uranium and radium",1364.25,"57830238577","834310974483","Charles O. Xing",""
"000000000483",2,1,"Hook","Nylon stockings, jogging pants and dogfood",2601.99,"771639330293","686057901714","Roberta Harrison",""
"000000000483",8,1,"Drop","Turtle eggs and x-ray machine parts",8651.39,"","242287004078","Harriet Williams Covington",""
"000000000484",2,1,"Load","Apples and lobsters",8757.14,"572359819062","134748948795","Alfred L. Nelson","Isaiah Jackson"
"000000000484",3,1,"Hook","x-ray machine parts",7780.06,"","647251190049","Yancey Mitchell-Yarbrough","Quincy G. Smith"
"000000000484",3,2,"Drop","Apples, Caesar salad mix, stovepipe hats and flash-frozen french fries",9403.64,"146237098241","919314059210","Eduardo K. Jackson",""
"000000000484",4,1,"Drop","krazy glue",7780.61,"","328559678403","Louise Thompson",""
"000000000484",5,1,"Unload","lobsters",9653.82,"272264283885","399578868224","Kevin X. Dawson","Patricia I. Ramakrishnan"
"000000000484",6,1,"Hook","Flash-frozen french fries, velvet, dogfood and apples",4547.63,"436880309130","","Betty O. Ramakrishnan",""
"000000000484",6,2,"Unload","Engine parts, turtle eggs and windows",8927.08,"619334010328","393125282645","Tammy Velazquez",""
"000000000484",7,1,"Unload","Quilts, Caesar salad mix, uranium and orange juice",5279.08,"","","Yancey O'Toole Dawson",""
"000000000485",2,1,"Load","Quilts and uranium",6280.07,"","667052871671","George O'Toole-Ramakrishnan",""
"000000000485",3,1,"Load","Stovepipe hats, jogging pants, turtle eggs and nylon stockings",2230.27,"","591514307267","Louise Covington",""
"000000000485",3,2,"Drop","X-ray machine parts, dogfood and jogging pants",5733.66,"113308414141","6404267886","Charles G. Xing-Velazquez","Mitchell O. Nelson"
"000000000485",5,1,"Hook","Velvet and machinery",6066.86,"709245643745","843509752005","Ulysses Nelson Covington",""
"000000000485",5,2,"Unload","Nylon stockings, machinery, dogfood and hot dog buns",9862.89,"","","Oliver W. Quasnoy",""
"000000000485",6,1,"Hook","radium",693.05,"","293440214329","Mitchell D. Harrison",""
"000000000485",6,2,"Unload","apples",6306.88,"175446462148","810224648744","Patricia V. Edwards",""
"000000000485",7,1,"Load","stovepipe hats",1126.63,"","831472815287","Francis Anderson",""
"000000000485",7,2,"Unload","Orange juice and flash-frozen french fries",8481.51,"971351568411","","George N. Nelson",""
"000000000485",8,1,"Hook","Machinery and potatoes",5739.31,"875322260156","629013486829","Francis Mitchell",""
"000000000485",8,2,"Unload","Caesar salad mix and orange juice",3975.17,"23956229971","851759153730","Betty Nelson",""
"000000000485",11,1,"Unload","Nylon stockings, x-ray machine parts and krazy glue",535.57,"642809480793","","William Kern",""
"000000000486",2,1,"Hook","Radium, gold and bricks",8145.75,"656296368705","178057765805","Isaiah Grimes",""
"000000000486",4,1,"Drop","Krazy glue and engine parts",4331.95,"","924549930575","Yancey Ramakrishnan",""
"000000000486",5,1,"Unload","Gold, radium and potatoes",4047.9,"","","Eduardo Perry",""
"000000000486",6,1,"Hook","Uranium, krazy glue, orange juice and ice cream cones",8334.55,"","","Eduardo S. Jackson",""
"000000000486",7,1,"Drop","Ice cream cones, jogging pants and nylon stockings",1324.93,"675730547722","955593192928","Kevin Edwards",""
"000000000486",9,1,"Unload","X-ray machine parts, potatoes, windows and nylon stockings",4697.28,"537575412250","607643381388","Isaiah Edwards",""
"000000000486",11,1,"Unload","Krazy glue and windows",6523.69,"429815536856","809119239639","Alfred Dawson",""
"000000000486",12,1,"Unload","Potatoes and apples",3140.39,"124068821558","790609647542","Danielle Kern-Xing",""
"000000000487",2,1,"Load","Potatoes, x-ray machine parts, engine parts and jogging pants",9594.57,"","623933751982","Tammy G. Grimes",""
"000000000487",7,1,"Drop","Stovepipe hats and x-ray machine parts",5815.45,"804968071992","","Roberta J. French",""
"000000000488",2,1,"Load","Stovepipe hats, jogging pants, radium and Caesar salad mix",3853.1,"58873011067","","Mitchell P. Lewis","Francis Edwards"
"000000000488",3,1,"Unload","Radium, dogfood and apples",5709.22,"841744152129","918071447216","Betty Irvin",""
"000000000488",4,1,"Drop","Caesar salad mix, turtle eggs, lobsters and uranium",6406.06,"","","Nancy Williams Underwood",""
"000000000488",5,1,"Drop","Caesar salad mix, turtle eggs and potatoes",7410.19,"902985672202","690752103255","Tammy Quasnoy",""
"000000000488",6,1,"Drop","Quilts, Caesar salad mix, bricks and dogfood",6176.21,"","880391624842","Ulysses I. Xing-Anderson",""
"000000000489",2,1,"Hook","X-ray machine parts, ice cream cones, lobsters and Caesar salad mix",4162.42,"","997153041823","Louise Williams",""
"000000000489",3,1,"Drop","Machinery, engine parts, uranium and Caesar salad mix",1028.4,"","","Kevin Thompson",""
"000000000489",4,1,"Hook","Bricks, flash-frozen french fries and apples",3388.35,"798617331565","887029650414","Charles Perry",""
"000000000489",5,1,"Unload","dogfood",9112.77,"913069372730","134916758754","Patricia N. Yarbrough",""
"000000000489",6,1,"Unload","Ice cream cones, velvet, radium and apples",3305.36,"","997652025874","Charles Ramakrishnan",""
"000000000489",7,1,"Load","nylon stockings",9231.43,"","","William Xing",""
"000000000489",8,1,"Unload","bricks",9013.63,"856962072924","98333620126","Xaviera V. Jackson",""
"000000000490",2,1,"Hook","Nylon stockings, lobsters and potatoes",5197.46,"493731488719","48897989068","Patricia Thompson",""
"000000000490",3,1,"Unload","dogfood",1965.38,"","1876495671","Louise Covington",""
"000000000490",6,1,"Drop","ice cream cones",4102.93,"359319933717","883655254106","Francis Thompson",""
"000000000490",8,1,"Drop","Orange juice and krazy glue",2549.52,"799456143350","","Yancey J. Anderson-Velazquez",""
"000000000491",2,1,"Hook","Potatoes and radium",475.23,"361261890903","194067386120","Betty French Benitez",""
"000000000491",6,1,"Unload","yoyos",6299.41,"323623907536","926423368691","Velma Williams",""
"000000000492",2,1,"Load","velvet",7707.35,"738208029012","","Roberta Perry-Benitez",""
"000000000492",4,1,"Drop","windows",404.63,"833299243862","290478344915","Isaiah B. Yarbrough",""
"000000000493",2,1,"Hook","Orange juice and yoyos",7433.75,"849000265161","","Kevin Q. Underwood",""
"000000000493",3,1,"Hook","Krazy glue and orange juice",4215.43,"","627124878965","Nancy Y. Ramakrishnan",""
"000000000493",4,1,"Load","Orange juice and Caesar salad mix",6087.87,"514571501658","776610235066","Eduardo Edwards",""
"000000000493",4,2,"Drop","Uranium, windows, hot dog buns and machinery",8449.24,"","191349918038","Betty Irvin",""
"000000000493",5,1,"Hook","Flash-frozen french fries, Caesar salad mix, jogging pants and quilts",509.69,"354030713142","105583909781","George Yarbrough",""
"000000000493",6,1,"Hook","Flash-frozen french fries, nylon stockings, quilts and windows",8486.31,"732194182079","88319042081","Mitchell Covington Edwards",""
"000000000493",7,1,"Load","Nylon stockings, bricks, flash-frozen french fries and hot dog buns",7660.02,"","","Yancey T. Jackson",""
"000000000493",7,2,"Unload","x-ray machine parts",6795.8,"567200068664","","Charles F. Grimes",""
"000000000493",8,1,"Hook","Machinery, orange juice, gold and flash-frozen french fries",2137.24,"","440944116580","Betty Quasnoy Irvin",""
"000000000493",9,1,"Unload","Bricks, nylon stockings, Caesar salad mix and krazy glue",485.4,"","620062261743","William D. Edwards",""
"000000000493",10,1,"Drop","Turtle eggs, quilts, orange juice and jogging pants",2226.53,"60097771533","","Betty Yarbrough","George K. Dawson"
"000000000493",11,1,"Drop","hot dog buns",9982.97,"650292440033","317514026037","Samuel Jackson",""
"000000000494",2,1,"Hook","Hot dog buns and apples",9976.87,"","289129180986","Mitchell O'Toole",""
"000000000494",3,1,"Load","flash-frozen french fries",3762.72,"","220589991487","Isaiah Anderson",""
"000000000494",3,2,"Drop","hot dog buns",5166.39,"","309701103055","Alfred Velazquez",""
"000000000494",7,1,"Load","Turtle eggs, lobsters and potatoes",9472.06,"","","William Nelson",""
"000000000494",9,1,"Unload","nylon stockings",5392.98,"","183124947294","Oliver Irvin",""
"000000000494",10,1,"Unload","Stovepipe hats and potatoes",378.02,"","265468193548","Isaiah G. Jackson",""
"000000000494",11,1,"Unload","Nylon stockings, turtle eggs and yoyos",7062.49,"","34302188418","William Velazquez-O'Toole",""
"000000000494",12,1,"Drop","Bricks, lobsters and yoyos",237.98,"","","Samuel Y. French",""
"000000000495",2,1,"Load","Engine parts, turtle eggs and jogging pants",1948.64,"635623234249","723285394261","Francis V. French",""
"000000000495",5,1,"Drop","orange juice",6467.94,"","767527977573","Oliver Ramakrishnan",""
"000000000496",2,1,"Load","Gold and machinery",864.76,"23042099061","215707791847","Mitchell Harrison",""
"000000000496",4,1,"Hook","engine parts",3066.95,"212474512083","674334528354","Xaviera S. Velazquez",""
"000000000496",6,1,"Hook","X-ray machine parts and uranium",5123.28,"515866445446","","Tammy O. O'Toole",""
"000000000496",7,1,"Load","Caesar salad mix and quilts",1050.01,"471932342993","79394560171","Mitchell A. Jackson",""
"000000000496",7,2,"Unload","potatoes",4100.4,"","374702102992","Alfred Xing",""
"000000000496",8,1,"Load","Quilts, radium and machinery",2456.11,"786803518898","71529171447","Janice Thompson-Lewis","Isaiah B. Covington"
"000000000496",8,2,"Drop","Lobsters, quilts and turtle eggs",8642.27,"952803077997","783705777040","Nancy Smith",""
"000000000496",11,1,"Drop","Turtle eggs and engine parts",2308.83,"58901707388","858459465345","Quincy Velazquez",""
"000000000497",2,1,"Load","Windows, Caesar salad mix and radium",6218.12,"","","Mitchell Covington",""
"000000000497",6,1,"Unload","bricks",9912.48,"770991232075","704575747906","Velma R. O'Toole","Roberta Dawson"
"000000000497",8,1,"Load","Turtle eggs, apples and x-ray machine parts",5191.89,"233902316623","180993875794","Betty P. Anderson",""
"000000000497",8,2,"Drop","Machinery, dogfood and orange juice",2679.7,"356483216218","934383524753","Betty French Covington",""
"000000000497",9,1,"Unload","x-ray machine parts",6165.26,"","468366884260","Nancy Edwards",""
"000000000498",2,1,"Load","Stovepipe hats and hot dog buns",4582.01,"16370329245","250549956040","Alfred U. Perry",""
"000000000498",3,1,"Unload","Hot dog buns, x-ray machine parts, turtle eggs and yoyos",5209.04,"167577390593","993552612732","Kevin Underwood",""
"000000000499",2,1,"Load","yoyos",635.82,"","6524798648","George C. Edwards",""
"000000000499",3,1,"Drop","Dogfood, radium and velvet",2137.26,"553613284834","","Charles V. French",""
"000000000499",4,1,"Drop","Caesar salad mix, jogging pants and nylon stockings",1561.7,"227140579530","","Alfred D. Smith",""
"000000000499",5,1,"Unload","orange juice",9951.1,"352353635952","","Tammy Xing",""
"000000000499",6,1,"Drop","quilts",6735.74,"","420898873211","Nancy Lewis",""
